"sub";"post";"social_time";"social_type";"post_type";"test_time";"accuracy"
"52";"6";-1,116;1;1;-0,0237213715979918;"0"
"52";"7";-1,116;1;2;0,820478067676019;"1"
"52";"8";-1,116;1;1;-0,47430465377173;"0"
"52";"9";-1,116;1;2;0,23312331840723;"1"
"52";"10";-1,116;1;1;-0,74696450479375;"0"
"52";"11";-1,116;1;2;-0,0252777493869988;"1"
"52";"12";-1,116;1;1;-0,615526743131361;"0"
"52";"13";-1,116;1;2;-0,956531959574006;"1"
"52";"14";-1,116;1;1;-0,2347525891135;"0"
"52";"15";-1,116;1;2;-0,387237638643682;"1"
"52";"16";-1,116;1;1;0,129439359887311;"1"
"52";"17";-1,116;1;2;-0,796499504717238;"1"
"52";"18";-1,116;1;1;-0,191036561560646;"0"
"52";"19";-1,116;1;2;-0,29985811165383;"1"
"52";"20";-1,116;1;1;-0,421875838742137;"0"
"53";"1";1,384;2;2;-0,120477300642124;"1"
"53";"2";1,384;2;1;0,659136710272151;"0"
"53";"3";1,384;2;2;0,770608213820514;"1"
"53";"4";1,384;2;1;0,956329112772418;"1"
"53";"5";1,384;2;2;-0,603332994667077;"1"
"53";"6";1,384;2;1;-0,00397625490701191;"0"
"53";"7";1,384;2;2;0,933195968898413;"1"
"53";"8";1,384;2;1;0,89583356953979;"0"
"53";"9";1,384;2;2;-0,624333360604838;"0"
"53";"10";1,384;2;1;-0,271911187288237;"0"
"53";"11";1,384;2;2;-0,459934563784769;"0"
"53";"12";1,384;2;1;0,301576693053408;"1"
"53";"13";1,384;2;2;0,705157600640337;"1"
"53";"14";1,384;2;1;0,874665638636233;"1"
"53";"15";1,384;2;2;0,191164744709011;"0"
"53";"16";1,384;2;1;-0,368352362107365;"0"
"53";"17";1,384;2;2;1,36297942439885;"1"
"53";"18";1,384;2;1;-0,256357650742765;"1"
"53";"19";1,384;2;2;0,859925928430358;"1"
"53";"20";1,384;2;1;0,2674237386707;"0"
"54";"1";-1,816;1;2;-1,60125240143077;"0"
"54";"2";-1,816;1;1;-1,16058840549303;"0"
"54";"3";-1,816;1;2;-0,313424708245745;"1"
"54";"4";-1,816;1;1;-1,55532238361997;"0"
"54";"5";-1,816;1;2;-0,981721084124054;"0"
"54";"6";-1,816;1;1;-0,479080714917356;"0"
"54";"7";-1,816;1;2;-1,58152311006097;"1"
"54";"8";-1,816;1;1;-0,962792106380701;"0"
"54";"9";-1,816;1;2;-1,31684955346706;"0"
"54";"10";-1,816;1;1;-1,22362172789651;"0"
"54";"11";-1,816;1;2;-1,11980413151029;"0"
"54";"12";-1,816;1;1;-0,530102600590008;"0"
"54";"13";-1,816;1;2;-1,21665232553537;"0"
"54";"14";-1,816;1;1;-0,489477588164814;"0"
"54";"15";-1,816;1;2;-0,552825021831456;"0"
"54";"16";-1,816;1;1;-1,33822209588308;"0"
"54";"17";-1,816;1;2;-0,514868104264958;"1"
"54";"18";-1,816;1;1;-0,489724899165466;"0"
"54";"19";-1,816;1;2;-0,334748186205668;"0"
"54";"20";-1,816;1;1;-0,666577064882712;"0"
"55";"1";2,184;2;2;0,483823812537429;"1"
"55";"2";2,184;2;1;0,026656958532964;"0"
"55";"3";2,184;2;2;0,715473115713317;"0"
"55";"4";2,184;2;1;1,19596892305008;"1"
"55";"5";2,184;2;2;2,32826769687704;"1"
"55";"6";2,184;2;1;0,0434725236867468;"1"
"55";"7";2,184;2;2;0,016563253372175;"0"
"55";"8";2,184;2;1;0,548567580682549;"0"
"55";"9";2,184;2;2;0,590455404609861;"1"
"55";"10";2,184;2;1;0,181906050308757;"0"
"55";"11";2,184;2;2;0,832206103334629;"0"
"55";"12";2,184;2;1;0,131441627046608;"0"
"55";"13";2,184;2;2;1,34373426008584;"1"
"55";"14";2,184;2;1;-0,0568726332305091;"0"
"55";"15";2,184;2;2;0,287493665601255;"0"
"55";"16";2,184;2;1;-0,532957322768169;"0"
"55";"17";2,184;2;2;-0,405650747725224;"0"
"55";"18";2,184;2;1;0,651773376779564;"1"
"55";"19";2,184;2;2;0,744106485252479;"0"
"55";"20";2,184;2;1;-0,0461981977861653;"0"
"56";"1";-0,316;1;2;-0,362187225467139;"0"
"56";"2";-0,316;1;1;-0,461286527693164;"1"
"56";"3";-0,316;1;2;0,889452668990733;"1"
"56";"4";-0,316;1;1;-2,36238206012475;"0"
"56";"5";-0,316;1;2;-0,498664395074105;"0"
"56";"6";-0,316;1;1;-0,532121117326647;"0"
"56";"7";-0,316;1;2;-1,20824881422737;"0"
"56";"8";-0,316;1;1;-0,474694522668939;"0"
"56";"9";-0,316;1;2;-0,173100117807005;"0"
"56";"10";-0,316;1;1;-0,360171315994773;"0"
"56";"11";-0,316;1;2;-0,865155014699723;"0"
"56";"12";-0,316;1;1;-1,03553861413124;"1"
"56";"13";-0,316;1;2;-1,56892050513399;"0"
"56";"14";-0,316;1;1;0,0805290084470914;"1"
"56";"15";-0,316;1;2;-1,05716798112451;"0"
"56";"16";-0,316;1;1;-0,557878027876385;"1"
"56";"17";-0,316;1;2;-1,78242851513201;"0"
"56";"18";-0,316;1;1;-0,538679079525384;"0"
"56";"19";-0,316;1;2;-0,933152654469933;"0"
"56";"20";-0,316;1;1;-0,334268959997381;"1"
"57";"1";1,884;2;2;-0,49016864887522;"0"
"57";"2";1,884;2;1;0,680627748348804;"1"
"57";"3";1,884;2;2;0,280698619197462;"1"
"57";"4";1,884;2;1;0,223993572023858;"1"
"57";"5";1,884;2;2;-0,0277152450024672;"1"
"57";"6";1,884;2;1;-0,182893101973817;"0"
"57";"7";1,884;2;2;0,0574446679912571;"1"
"57";"8";1,884;2;1;-0,277032933940091;"0"
"57";"9";1,884;2;2;0,0495315486984463;"1"
"57";"10";1,884;2;1;0,322242723634218;"1"
"57";"11";1,884;2;2;1,27437084288213;"1"
"57";"12";1,884;2;1;0,0900401526185069;"0"
"57";"13";1,884;2;2;1,01337929751474;"1"
"57";"14";1,884;2;1;1,24203438684458;"0"
"57";"15";1,884;2;2;0,181824944133143;"0"
"57";"16";1,884;2;1;-0,732136477402908;"0"
"57";"17";1,884;2;2;0,772972651719088;"0"
"57";"18";1,884;2;1;0,0786608831895275;"0"
"57";"19";1,884;2;2;-0,304422719548532;"0"
"57";"20";1,884;2;1;0,0849580713543545;"1"
"58";"1";0,084;1;2;-1,09796533607121;"1"
"58";"2";0,084;1;1;-1,98715418123711;"0"
"58";"3";0,084;1;2;-0,343401566168996;"0"
"58";"4";0,084;1;1;-1,16227412324043;"0"
"58";"5";0,084;1;2;-1,41646920047356;"1"
"58";"6";0,084;1;1;-1,16610004011082;"0"
"58";"7";0,084;1;2;-1,1716832889914;"0"
"58";"8";0,084;1;1;-1,64449523367649;"0"
"58";"9";0,084;1;2;-0,908182777285937;"0"
"58";"10";0,084;1;1;-0,463166119815808;"1"
"58";"11";0,084;1;2;-0,696827609014613;"0"
"58";"12";0,084;1;1;-1,34052796077326;"0"
"58";"13";0,084;1;2;-1,69181593612032;"0"
"58";"14";0,084;1;1;-0,782179410713537;"0"
"58";"15";0,084;1;2;-0,120425432234178;"1"
"58";"16";0,084;1;1;-0,665272335264519;"0"
"58";"17";0,084;1;2;-1,16337100297539;"0"
"58";"18";0,084;1;1;-0,712691223974123;"0"
"58";"19";0,084;1;2;-1,11454000241;"0"
"58";"20";0,084;1;1;-1,62697833418581;"0"
"59";"1";-4,316;2;2;2,18668729679491;"1"
"59";"2";-4,316;2;1;3,11390965696531;"1"
"59";"3";-4,316;2;2;2,49165310562975;"1"
"59";"4";-4,316;2;1;2,03507381250789;"0"
"59";"5";-4,316;2;2;1,48401284591631;"1"
"59";"6";-4,316;2;1;1,67482678711508;"1"
"59";"7";-4,316;2;2;2,63743336491612;"1"
"59";"8";-4,316;2;1;1,76845409537339;"0"
"59";"9";-4,316;2;2;1,98023436631551;"1"
"59";"10";-4,316;2;1;1,70605120088111;"1"
"59";"11";-4,316;2;2;2,0293691881816;"1"
"59";"12";-4,316;2;1;2,56286844148708;"1"
"59";"13";-4,316;2;2;1,5852944681768;"1"
"59";"14";-4,316;2;1;2,40736132379181;"1"
"59";"15";-4,316;2;2;2,34819927167552;"1"
"59";"16";-4,316;2;1;1,58269280348057;"1"
"59";"17";-4,316;2;2;2,36076943462574;"1"
"59";"18";-4,316;2;1;1,49300761632012;"1"
"59";"19";-4,316;2;2;2,92779671498591;"1"
"59";"20";-4,316;2;1;2,67188672034405;"1"
"60";"1";-0,616;1;2;-0,401681153334308;"1"
"60";"2";-0,616;1;1;-1,09301278764804;"1"
"60";"3";-0,616;1;2;-0,360316536073575;"1"
"60";"4";-0,616;1;1;-0,329534956934132;"1"
"60";"5";-0,616;1;2;-0,725132939192427;"0"
"60";"6";-0,616;1;1;0,356385474544655;"1"
"60";"7";-0,616;1;2;-1,42175860130568;"1"
"60";"8";-0,616;1;1;-0,463001829884366;"1"
"60";"9";-0,616;1;2;-1,74308616565648;"0"
"60";"10";-0,616;1;1;-1,58738042677904;"0"
"60";"11";-0,616;1;2;-0,536741678092698;"0"
"60";"12";-0,616;1;1;-1,51131848374385;"0"
"60";"13";-0,616;1;2;-0,0845216170601946;"1"
"60";"14";-0,616;1;1;-0,637543782895479;"0"
"60";"15";-0,616;1;2;0,213493536322482;"1"
"60";"16";-0,616;1;1;-1,59495939178857;"0"
"60";"17";-0,616;1;2;-0,133432344019929;"0"
"60";"18";-0,616;1;1;-0,845186044823899;"0"
"60";"19";-0,616;1;2;-0,953378387033033;"1"
"60";"20";-0,616;1;1;-0,732552655739254;"0"
"61";"1";1,684;2;2;-0,255280221055578;"1"
"61";"2";1,684;2;1;0,474820359784113;"1"
"61";"3";1,684;2;2;0,667671782123565;"1"
"61";"4";1,684;2;1;-0,756785341540619;"0"
"61";"5";1,684;2;2;0,820857701316868;"1"
"61";"6";1,684;2;1;0,463454117987329;"0"
"61";"7";1,684;2;2;1,53078330328171;"1"
"61";"8";1,684;2;1;0,161762977733973;"0"
"61";"9";1,684;2;2;1,37858741671316;"1"
"61";"10";1,684;2;1;0,846199889761758;"0"
"61";"11";1,684;2;2;0,242559142370841;"0"
"61";"12";1,684;2;1;-0,804119968208552;"0"
"61";"13";1,684;2;2;1,31768395291154;"0"
"61";"14";1,684;2;1;1,34503617062391;"1"
"61";"15";1,684;2;2;0,699604651066915;"1"
"61";"16";1,684;2;1;-0,622656991879573;"0"
"61";"17";1,684;2;2;0,754579208610816;"1"
"61";"18";1,684;2;1;-0,279686219459554;"1"
"61";"19";1,684;2;2;0,138124455587706;"1"
"61";"20";1,684;2;1;0,767826667129392;"0"
"62";"1";0,084;1;2;-0,805995071544708;"1"
"62";"2";0,084;1;1;-1,31689960300996;"1"
"62";"3";0,084;1;2;0,074811774826942;"0"
"62";"4";0,084;1;1;-1,11181987276158;"1"
"62";"5";0,084;1;2;0,688531646336271;"0"
"62";"6";0,084;1;1;-1,14549912982333;"0"
"62";"7";0,084;1;2;-0,267005704373376;"0"
"62";"8";0,084;1;1;-0,29643126594635;"0"
"62";"9";0,084;1;2;0,119659765938094;"0"
"62";"10";0,084;1;1;-0,705270797391086;"0"
"62";"11";0,084;1;2;-0,415568289018909;"0"
"62";"12";0,084;1;1;-1,24170369895619;"0"
"62";"13";0,084;1;2;-1,21750166890711;"0"
"62";"14";0,084;1;1;-0,689138716329912;"0"
"62";"15";0,084;1;2;-0,788800701604868;"0"
"62";"16";0,084;1;1;-0,555061414993977;"0"
"62";"17";0,084;1;2;-0,0483895747686969;"1"
"62";"18";0,084;1;1;-1,30909572778913;"0"
"62";"19";0,084;1;2;-0,653504595316266;"0"
"62";"20";0,084;1;1;-1,13768638584248;"1"
"63";"1";1,384;2;2;-0,699763338753075;"0"
"63";"2";1,384;2;1;0,0666005127240281;"0"
"63";"3";1,384;2;2;-0,235904158695511;"1"
"63";"4";1,384;2;1;0,499426307011967;"0"
"63";"5";1,384;2;2;0,184812021498896;"0"
"63";"6";1,384;2;1;-0,635601944334553;"0"
"63";"7";1,384;2;2;0,507639646653088;"0"
"63";"8";1,384;2;1;-0,299356015302904;"1"
"63";"9";1,384;2;2;1,17085701388394;"1"
"63";"10";1,384;2;1;-0,420547030150776;"0"
"63";"11";1,384;2;2;-0,0297108999706797;"1"
"63";"12";1,384;2;1;0,0610567888481526;"0"
"63";"13";1,384;2;2;-0,918885535125281;"0"
"63";"14";1,384;2;1;0,409269786625542;"1"
"63";"15";1,384;2;2;0,527624752290797;"1"
"63";"16";1,384;2;1;-0,28646265046679;"1"
"63";"17";1,384;2;2;0,0467456810612788;"0"
"63";"18";1,384;2;1;0,0592097775617954;"0"
"63";"19";1,384;2;2;0,420785317448754;"0"
"63";"20";1,384;2;1;0,153123949155436;"0"
"64";"1";1,784;1;2;-0,736401263749066;"0"
"64";"2";1,784;1;1;-0,480360744839252;"0"
"64";"3";1,784;1;2;-0,876934379382944;"1"
"64";"4";1,784;1;1;-0,257850008554692;"0"
"64";"5";1,784;1;2;0,0817490096802386;"0"
"64";"6";1,784;1;1;0,204784375109799;"1"
"64";"7";1,784;1;2;-0,708932927386758;"0"
"64";"8";1,784;1;1;-0,133395684454768;"1"
"64";"9";1,784;1;2;0,268384818178827;"1"
"64";"10";1,784;1;1;0,072442715478528;"0"
"64";"11";1,784;1;2;0,299709719082227;"0"
"64";"12";1,784;1;1;0,63800523043488;"1"
"64";"13";1,784;1;2;-0,398547707588918;"0"
"64";"14";1,784;1;1;-0,692679752076393;"0"
"64";"15";1,784;1;2;-0,4364645718443;"0"
"64";"16";1,784;1;1;-0,0898670865340461;"1"
"64";"17";1,784;1;2;0,841864434573488;"1"
"64";"18";1,784;1;1;-1,33876333302823;"0"
"64";"19";1,784;1;2;0,434555542743614;"1"
"64";"20";1,784;1;1;0,14572633077189;"1"
"65";"1";0,484;2;2;-0,0437739587877683;"1"
"65";"2";0,484;2;1;-0,782402198565996;"0"
"65";"3";0,484;2;2;0,118447966638319;"0"
"65";"4";0,484;2;1;0,684286471244639;"1"
"65";"5";0,484;2;2;0,35581923545631;"1"
"65";"6";0,484;2;1;-1,4120433654652;"0"
"65";"7";0,484;2;2;-0,123320780572374;"1"
"65";"8";0,484;2;1;0,685028694591339;"1"
"65";"9";0,484;2;2;-1,05406258451286;"0"
"65";"10";0,484;2;1;-0,372947982610172;"0"
"65";"11";0,484;2;2;-0,422422054238591;"0"
"65";"12";0,484;2;1;-1,08628128495605;"0"
"65";"13";0,484;2;2;-0,360128597823005;"0"
"65";"14";0,484;2;1;0,603883143572686;"0"
"65";"15";0,484;2;2;0,581945560074468;"0"
"65";"16";0,484;2;1;-0,251571050816441;"1"
"65";"17";0,484;2;2;0,611579316940891;"1"
"65";"18";0,484;2;1;-0,627653928046603;"1"
"65";"19";0,484;2;2;-0,907575832692049;"0"
"65";"20";0,484;2;1;0,356601158352232;"0"
"66";"1";0,984;1;2;-0,0560659756967886;"0"
"66";"2";0,984;1;1;-0,00179424634561828;"1"
"66";"3";0,984;1;2;-0,253494173168872;"0"
"66";"4";0,984;1;1;-0,834006283443664;"1"
"66";"5";0,984;1;2;-0,813471339987781;"0"
"66";"6";0,984;1;1;-1,00819510941396;"0"
"66";"7";0,984;1;2;-0,301119909606571;"1"
"66";"8";0,984;1;1;-0,552510870295521;"1"
"66";"9";0,984;1;2;-0,0603925948163351;"1"
"66";"10";0,984;1;1;-0,110253290804678;"0"
"66";"11";0,984;1;2;-0,803854905178697;"0"
"66";"12";0,984;1;1;-0,879142134848062;"1"
"66";"13";0,984;1;2;-0,195632158980058;"1"
"66";"14";0,984;1;1;0,563787640544894;"1"
"66";"15";0,984;1;2;0,756513690547504;"1"
"66";"16";0,984;1;1;-1,5303491401999;"0"
"66";"17";0,984;1;2;-0,518716876480381;"1"
"66";"18";0,984;1;1;-0,501647767483485;"1"
"66";"19";0,984;1;2;-0,637689110193361;"0"
"66";"20";0,984;1;1;0,299457545988675;"1"
"67";"1";0,284;2;2;-0,238116258967119;"0"
"67";"2";0,284;2;1;-1,81008973942354;"0"
"67";"3";0,284;2;2;-0,883538495396112;"1"
"67";"4";0,284;2;1;-0,869484676944135;"0"
"67";"5";0,284;2;2;-1,96078892161001;"0"
"67";"6";0,284;2;1;-0,492995843474505;"1"
"67";"7";0,284;2;2;-0,538486106975288;"1"
"67";"8";0,284;2;1;-0,577326889739644;"0"
"67";"9";0,284;2;2;-1,02040602671547;"1"
"67";"10";0,284;2;1;-0,0580838549549189;"1"
"67";"11";0,284;2;2;-1,49248956042701;"1"
"67";"12";0,284;2;1;-1,80668714129818;"0"
"67";"13";0,284;2;2;-0,267374910192677;"0"
"67";"14";0,284;2;1;0,313286404878217;"1"
"67";"15";0,284;2;2;-0,171919564702354;"0"
"67";"16";0,284;2;1;-1,27447997034498;"0"
"67";"17";0,284;2;2;0,238141923887662;"0"
"67";"18";0,284;2;1;-1,79237944904673;"0"
"67";"19";0,284;2;2;-1,64667669634356;"0"
"67";"20";0,284;2;1;-1,00748895803409;"0"
"68";"1";-0,416;1;2;-0,911544749326665;"0"
"68";"2";-0,416;1;1;-1,52416781959118;"0"
"68";"3";-0,416;1;2;0,128160404786479;"0"
"68";"4";-0,416;1;1;-0,395163939139982;"0"
"68";"5";-0,416;1;2;-0,21764080538493;"0"
"68";"6";-0,416;1;1;-0,578587730248332;"0"
"68";"7";-0,416;1;2;-0,58843247508907;"1"
"68";"8";-0,416;1;1;-1,09711889979715;"0"
"68";"9";-0,416;1;2;-1,51963547928392;"0"
"68";"10";-0,416;1;1;-0,707470453544831;"0"
"68";"11";-0,416;1;2;-0,356906430911305;"0"
"68";"12";-0,416;1;1;-0,786711640090956;"0"
"68";"13";-0,416;1;2;-0,904542390111863;"0"
"68";"14";-0,416;1;1;-0,839404464932777;"0"
"68";"15";-0,416;1;2;-1,11802794148276;"0"
"68";"16";-0,416;1;1;-1,48674876278778;"0"
"68";"17";-0,416;1;2;-0,0803494341949344;"0"
"68";"18";-0,416;1;1;-0,712942975084589;"0"
"68";"19";-0,416;1;2;-0,805769748616783;"0"
"68";"20";-0,416;1;1;-1,21615671269904;"0"
"69";"1";1,184;2;2;-0,634966490842804;"1"
"69";"2";1,184;2;1;-0,0665761614390042;"1"
"69";"3";1,184;2;2;0,977675329149401;"0"
"69";"4";1,184;2;1;0,460574771486049;"0"
"69";"5";1,184;2;2;-0,970846557680892;"1"
"69";"6";1,184;2;1;-1,15988883097365;"0"
"69";"7";1,184;2;2;-0,0453728531638399;"1"
"69";"8";1,184;2;1;-0,349014443737908;"0"
"69";"9";1,184;2;2;-0,125969815355579;"0"
"69";"10";1,184;2;1;-0,258053787076;"0"
"69";"11";1,184;2;2;-0,357845731923431;"1"
"69";"12";1,184;2;1;-1,04031760706116;"1"
"69";"13";1,184;2;2;-0,933050519234495;"0"
"69";"14";1,184;2;1;-0,398920899578173;"0"
"69";"15";1,184;2;2;1,05224061997869;"0"
"69";"16";1,184;2;1;-0,539140133361206;"0"
"69";"17";1,184;2;2;-0,00713385087380955;"1"
"69";"18";1,184;2;1;-0,316778431131075;"1"
"69";"19";1,184;2;2;0,0794006970832009;"1"
"69";"20";1,184;2;1;-0,0131523861170645;"1"
"70";"1";-1,716;1;2;-0,596701716980164;"0"
"70";"2";-1,716;1;1;-0,616332177336656;"0"
"70";"3";-1,716;1;2;-1,08606714218061;"0"
"70";"4";-1,716;1;1;-0,215049423490904;"0"
"70";"5";-1,716;1;2;0,0869492785030955;"1"
"70";"6";-1,716;1;1;0,124113882052294;"1"
"70";"7";-1,716;1;2;0,273291422781606;"1"
"70";"8";-1,716;1;1;0,302809163728229;"1"
"70";"9";-1,716;1;2;-0,626847083501926;"0"
"70";"10";-1,716;1;1;-0,365333927679317;"1"
"70";"11";-1,716;1;2;-0,273781346786862;"0"
"70";"12";-1,716;1;1;-0,0651008210846478;"1"
"70";"13";-1,716;1;2;-0,453772697856757;"0"
"70";"14";-1,716;1;1;-0,604195644534266;"0"
"70";"15";-1,716;1;2;-0,957946208821615;"0"
"70";"16";-1,716;1;1;-1,15325467555267;"0"
"70";"17";-1,716;1;2;-0,595493610280086;"0"
"70";"18";-1,716;1;1;-0,31792070408642;"0"
"70";"19";-1,716;1;2;-0,815931124200924;"0"
"70";"20";-1,716;1;1;-0,342857043199181;"0"
"71";"1";1,984;2;2;0,38493122425311;"0"
"71";"2";1,984;2;1;0,734875142556309;"0"
"71";"3";1,984;2;2;0,611977489793628;"0"
"71";"4";1,984;2;1;0,950136350685553;"1"
"71";"5";1,984;2;2;0,75427014995897;"1"
"71";"6";1,984;2;1;-0,128228282163741;"1"
"71";"7";1,984;2;2;0,834281183552784;"1"
"71";"8";1,984;2;1;0,166913262177511;"1"
"71";"9";1,984;2;2;0,671444354742606;"1"
"71";"10";1,984;2;1;2,16103357177265;"1"
"71";"11";1,984;2;2;0,539513720967189;"0"
"71";"12";1,984;2;1;1,48431378214045;"1"
"71";"13";1,984;2;2;0,683739092743616;"1"
"71";"14";1,984;2;1;-0,0253067909116995;"0"
"71";"15";1,984;2;2;1,41954891968925;"0"
"71";"16";1,984;2;1;-0,0450872204681521;"1"
"71";"17";1,984;2;2;0,845867809691116;"1"
"71";"18";1,984;2;1;1,12288261152432;"1"
"71";"19";1,984;2;2;0,966206391093068;"0"
"71";"20";1,984;2;1;2,22234904212294;"1"
"72";"1";-1,116;1;2;-1,30833399595884;"1"
"72";"2";-1,116;1;1;-1,48812129275644;"0"
"72";"3";-1,116;1;2;-0,37689038015788;"0"
"72";"4";-1,116;1;1;-2,02047094356659;"1"
"72";"5";-1,116;1;2;-0,531377240007898;"1"
"72";"6";-1,116;1;1;-0,757889474479816;"0"
"72";"7";-1,116;1;2;-0,679424284770911;"0"
"72";"8";-1,116;1;1;-0,29321358862551;"0"
"72";"9";-1,116;1;2;-0,546332716321134;"0"
"72";"10";-1,116;1;1;-1,28807611122399;"0"
"72";"11";-1,116;1;2;-1,00111276746059;"1"
"72";"12";-1,116;1;1;-1,71635630633441;"1"
"72";"13";-1,116;1;2;-0,337535781671738;"0"
"72";"14";-1,116;1;1;-0,628109022684401;"0"
"72";"15";-1,116;1;2;-0,290952126321542;"1"
"72";"16";-1,116;1;1;-1,59462763141973;"0"
"72";"17";-1,116;1;2;-0,320926598691357;"0"
"72";"18";-1,116;1;1;-0,449872499602411;"1"
"72";"19";-1,116;1;2;-1,74125812229935;"1"
"72";"20";-1,116;1;1;-1,42100383187124;"0"
"73";"1";0,984;2;2;-1,19131886571727;"0"
"73";"2";0,984;2;1;-0,794232275373976;"0"
"73";"3";0,984;2;2;-0,217148235266687;"0"
"73";"4";0,984;2;1;-0,31699252035717;"0"
"73";"5";0,984;2;2;-0,388975078007407;"0"
"73";"6";0,984;2;1;0,406484728755452;"0"
"73";"7";0,984;2;2;0,281285942836863;"1"
"73";"8";0,984;2;1;0,266753128295072;"1"
"73";"9";0,984;2;2;0,0117367480009061;"0"
"73";"10";0,984;2;1;0,156995290735037;"0"
"73";"11";0,984;2;2;-0,348519718883098;"1"
"73";"12";0,984;2;1;-0,39931938177795;"1"
"73";"13";0,984;2;2;0,0168911798768078;"1"
"73";"14";0,984;2;1;-0,0269230838846766;"1"
"73";"15";0,984;2;2;0,325266131858458;"0"
"73";"16";0,984;2;1;0,359166063278463;"0"
"73";"17";0,984;2;2;-0,170631038440736;"0"
"73";"18";0,984;2;1;0,282044463761045;"1"
"73";"19";0,984;2;2;-0,217912783593946;"1"
"73";"20";0,984;2;1;-0,131601913127381;"0"
"74";"1";-1,316;1;2;-0,408085330386409;"0"
"74";"2";-1,316;1;1;-0,112309820660278;"1"
"74";"3";-1,316;1;2;0,0426923155185751;"1"
"74";"4";-1,316;1;1;-1,51330742080135;"0"
"74";"5";-1,316;1;2;-0,204159551503539;"1"
"74";"6";-1,316;1;1;-0,362592004570456;"0"
"74";"7";-1,316;1;2;0,26499874849279;"1"
"74";"8";-1,316;1;1;-1,92498720201778;"1"
"74";"9";-1,316;1;2;-0,347349336865911;"0"
"74";"10";-1,316;1;1;-0,871064131130713;"0"
"74";"11";-1,316;1;2;-0,0194393642316096;"0"
"74";"12";-1,316;1;1;-0,714296246854102;"1"
"74";"13";-1,316;1;2;-0,96165029664799;"0"
"74";"14";-1,316;1;1;-0,497926826625562;"0"
"74";"15";-1,316;1;2;-0,178523348848974;"1"
"74";"16";-1,316;1;1;-0,312743400118959;"1"
"74";"17";-1,316;1;2;-0,932981529806271;"1"
"74";"18";-1,316;1;1;-1,0070275013469;"0"
"74";"19";-1,316;1;2;-0,127828886071461;"0"
"74";"20";-1,316;1;1;-0,675134871238597;"0"
"75";"1";0,384;2;2;-0,117977008595366;"0"
"75";"2";0,384;2;1;-0,447543746824838;"0"
"75";"3";0,384;2;2;-0,00384649249555376;"1"
"75";"4";0,384;2;1;-1,34026632079035;"0"
"75";"5";0,384;2;2;-1,09120663636129;"0"
"75";"6";0,384;2;1;-0,346325533228369;"0"
"75";"7";0,384;2;2;-0,0551650721802803;"0"
"75";"8";0,384;2;1;0,379616460679834;"1"
"75";"9";0,384;2;2;-0,220214339437414;"0"
"75";"10";0,384;2;1;-0,668479310240789;"1"
"75";"11";0,384;2;2;0,305265428734242;"0"
"75";"12";0,384;2;1;-1,53926113417971;"0"
"75";"13";0,384;2;2;-0,765716043270265;"0"
"75";"14";0,384;2;1;-0,423246234861506;"1"
"75";"15";0,384;2;2;-0,187337036657171;"0"
"75";"16";0,384;2;1;-0,557543356673984;"1"
"75";"17";0,384;2;2;-0,965885678979173;"0"
"75";"18";0,384;2;1;-0,142831204930627;"0"
"75";"19";0,384;2;2;-0,409676350934779;"0"
"75";"20";0,384;2;1;-0,416035559140373;"0"
"76";"1";-1,216;1;2;-1,08484559365077;"1"
"76";"2";-1,216;1;1;-1,09703991376427;"1"
"76";"3";-1,216;1;2;0,175935513039977;"0"
"76";"4";-1,216;1;1;-1,36498686200967;"0"
"76";"5";-1,216;1;2;-0,532736947079684;"0"
"76";"6";-1,216;1;1;-0,193381765750044;"1"
"76";"7";-1,216;1;2;-0,384158964315669;"1"
"76";"8";-1,216;1;1;-0,831585528237171;"1"
"76";"9";-1,216;1;2;-1,048729961724;"0"
"76";"10";-1,216;1;1;-0,549621647588543;"1"
"76";"11";-1,216;1;2;-0,712238084593411;"1"
"76";"12";-1,216;1;1;-0,287453218482603;"0"
"76";"13";-1,216;1;2;-1,55580461167573;"0"
"76";"14";-1,216;1;1;-1,09293770310482;"0"
"76";"15";-1,216;1;2;-1,02252257838356;"0"
"76";"16";-1,216;1;1;-1,35042968235395;"0"
"76";"17";-1,216;1;2;-0,0486227887059176;"1"
"76";"18";-1,216;1;1;-0,0840582823537539;"0"
"76";"19";-1,216;1;2;-1,11753695362528;"1"
"76";"20";-1,216;1;1;-0,377352077067396;"1"
"77";"1";-0,616;2;2;-1,20153569131742;"0"
"77";"2";-0,616;2;1;-1,49957402569511;"1"
"77";"3";-0,616;2;2;-0,306607823981914;"1"
"77";"4";-0,616;2;1;0,635995149752346;"0"
"77";"5";-0,616;2;2;-0,485461489157748;"1"
"77";"6";-0,616;2;1;-0,184464128249277;"1"
"77";"7";-0,616;2;2;-0,502244001487302;"0"
"77";"8";-0,616;2;1;0,460048723364781;"1"
"77";"9";-0,616;2;2;-0,5640521205793;"0"
"77";"10";-0,616;2;1;0,558449940832898;"0"
"77";"11";-0,616;2;2;-0,699687515293936;"1"
"77";"12";-0,616;2;1;-0,307150045889129;"1"
"77";"13";-0,616;2;2;-1,18025583722398;"0"
"77";"14";-0,616;2;1;0,606655611688572;"0"
"77";"15";-0,616;2;2;-0,622416983804212;"1"
"77";"16";-0,616;2;1;-0,133506684844903;"1"
"77";"17";-0,616;2;2;0,249866175501502;"1"
"77";"18";-0,616;2;1;-0,947159329805545;"0"
